timestamp	type	text
1751897343152	debug	2025-07-07 16:09:03.152100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343152	debug	2025-07-07 16:09:03.152100 ThemeManager: Theme not yet applied. -  
1751897343156	debug	2025-07-07 16:09:03.156800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343157	debug	2025-07-07 16:09:03.156800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343157	debug	2025-07-07 16:09:03.156800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343157	debug	2025-07-07 16:09:03.156800 ThemeManager: Theme not yet applied. -  
1751897343161	debug	2025-07-07 16:09:03.161500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343161	debug	2025-07-07 16:09:03.161600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343161	debug	2025-07-07 16:09:03.161600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343161	debug	2025-07-07 16:09:03.161600 ThemeManager: Theme not yet applied. -  
1751897343166	debug	2025-07-07 16:09:03.166100 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343166	debug	2025-07-07 16:09:03.166300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
